# creator_id: h2
# curie_map:
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
NCI:C78498	oboInOwl:hasDbXref	IMDRF:E232401	Unspecified	Fecal Incontinence
NCI:C78161	oboInOwl:hasDbXref	IMDRF:E1001	Unspecified	Abdominal Distension
NCI:C78223	oboInOwl:hasDbXref	IMDRF:E1402	Unspecified	Breast Pain
NCI:C78224	oboInOwl:hasDbXref	IMDRF:E0707	Unspecified	Bronchial Hemorrhage
NCI:C78294	oboInOwl:hasDbXref	IMDRF:E1406	Unspecified	Fallopian Tube Perforation
NCI:C78287	oboInOwl:hasDbXref	IMDRF:E0820	Unspecified	Eye Pain
NCI:C78262	oboInOwl:hasDbXref	IMDRF:E233801	Unspecified	Edema Limbs
NCI:C64243	oboInOwl:hasDbXref	IMDRF:A141103	Unspecified	No Pressure
NCI:C64193	oboInOwl:hasDbXref	UBERON:0001464	Unspecified	Hip
NCI:C64328	oboInOwl:hasDbXref	IMDRF:A050704	Unspecified	Failure to Form Staple
NCI:C64335	oboInOwl:hasDbXref	IMDRF:A070502	Unspecified	Battery Problem: Low Impedence
NCI:C64336	oboInOwl:hasDbXref	IMDRF:A070501	Unspecified	Battery Problem: High Impedence
NCI:C64339	oboInOwl:hasDbXref	IMDRF:A2202	Unspecified	Difficult to Program or Calibrate
NCI:C64343	oboInOwl:hasDbXref	IMDRF:A27	Unspecified	Appropriate Term/Code Not Available Problem Code
NCI:C64348	oboInOwl:hasDbXref	IMDRF:A1105	Unspecified	Computer System Security Problem
NCI:C64349	oboInOwl:hasDbXref	IMDRF:A1101	Unspecified	Application Network Problem
NCI:C78657	oboInOwl:hasDbXref	IMDRF:E1634	Unspecified	Unequal Limb Length
NCI:C78583	oboInOwl:hasDbXref	IMDRF:E1026	Unspecified	Rectal Anastomotic Leakage
NCI:C78718	oboInOwl:hasDbXref	IMDRF:E0751	Unspecified	Wheezing
NCI:C39688	oboInOwl:hasDbXref	IMDRF:E1710	Unspecified	Localized Skin Lesion
NCI:C50001	oboInOwl:hasDbXref	IMDRF:G0201401	Unspecified	Indicator Device
NCI:C50003	oboInOwl:hasDbXref	IMDRF:G0201203	Unspecified	Inductor Device
NCI:C50004	oboInOwl:hasDbXref	IMDRF:G04075	Unspecified	Insulation Device
NCI:C50039	oboInOwl:hasDbXref	IMDRF:G04084	Unspecified	Magazine Device
NCI:C50040	oboInOwl:hasDbXref	IMDRF:G02023	Unspecified	Magnet Device
NCI:C50044	oboInOwl:hasDbXref	IMDRF:G04085	Unspecified	Manifold Device
NCI:C50046	oboInOwl:hasDbXref	IMDRF:G04088	Unspecified	Membrane Device
NCI:C50047	oboInOwl:hasDbXref	IMDRF:G0200702	Unspecified	Memory Device
NCI:C50052	oboInOwl:hasDbXref	IMDRF:G03007	Unspecified	Gauge or Meter Device
NCI:C50010	oboInOwl:hasDbXref	IMDRF:G02022	Unspecified	Inverter Device
NCI:C50011	oboInOwl:hasDbXref	IMDRF:G04076	Unspecified	Isolator Device
NCI:C50013	oboInOwl:hasDbXref	IMDRF:G04078	Unspecified	Joint Device
NCI:C50015	oboInOwl:hasDbXref	IMDRF:G0204001	Unspecified	Joystick Device
NCI:C50018	oboInOwl:hasDbXref	IMDRF:G0204002	Unspecified	Keyboard Device
NCI:C50022	oboInOwl:hasDbXref	IMDRF:G04079	Unspecified	Knob Device
NCI:C50023	oboInOwl:hasDbXref	IMDRF:G04080	Unspecified	Label Device
NCI:C50026	oboInOwl:hasDbXref	IMDRF:G05004	Unspecified	Laser Device
NCI:C50027	oboInOwl:hasDbXref	IMDRF:G02015	Unspecified	Electrical Lead Device
NCI:C50028	oboInOwl:hasDbXref	IMDRF:G0202501	Unspecified	Lead Conductor Device
NCI:C50030	oboInOwl:hasDbXref	IMDRF:G05006	Unspecified	Lens Device
NCI:C50077	oboInOwl:hasDbXref	IMDRF:G04090	Unspecified	Motor Device
NCI:C50079	oboInOwl:hasDbXref	IMDRF:G04091	Unspecified	Mount Device
NCI:C50081	oboInOwl:hasDbXref	IMDRF:G0200703	Unspecified	Network Device
NCI:C50084	oboInOwl:hasDbXref	IMDRF:G0405208	Unspecified	Nut Device
NCI:C50088	oboInOwl:hasDbXref	IMDRF:G02024	Unspecified	Oscillator Device
NCI:C50094	oboInOwl:hasDbXref	IMDRF:G0300101	Unspecified	Oxygen Analyzer Device
NCI:C50095	oboInOwl:hasDbXref	IMDRF:G04095	Unspecified	Pad Device
NCI:C50096	oboInOwl:hasDbXref	IMDRF:G04096	Unspecified	Panel Device
NCI:C50054	oboInOwl:hasDbXref	IMDRF:G0300701	Unspecified	Flowmeter Device
NCI:C50059	oboInOwl:hasDbXref	IMDRF:G0300703	Unspecified	Thermometer Device
NCI:C50068	oboInOwl:hasDbXref	IMDRF:G0204003	Unspecified	Microphone Device
NCI:C50070	oboInOwl:hasDbXref	IMDRF:G05008	Unspecified	Mirror Device
NCI:C39618	oboInOwl:hasDbXref	IMDRF:E1722	Unspecified	Subcutaneous Nodule
NCI:C39611	oboInOwl:hasDbXref	IMDRF:E1006	Unspecified	Intestinal Perforation
NCI:C50112	oboInOwl:hasDbXref	IMDRF:G04100	Unspecified	Post Device
NCI:C50115	oboInOwl:hasDbXref	IMDRF:G02027	Unspecified	Power Supply Device
NCI:C50120	oboInOwl:hasDbXref	IMDRF:G02029	Unspecified	Printer Device
NCI:C50121	oboInOwl:hasDbXref	IMDRF:G04102	Unspecified	Probe Device
NCI:C50122	oboInOwl:hasDbXref	IMDRF:G04103	Unspecified	Processor Device
NCI:C50123	oboInOwl:hasDbXref	IMDRF:G02010	Unspecified	Programmer Device
NCI:C50124	oboInOwl:hasDbXref	IMDRF:G0405210	Unspecified	Prong Device
NCI:C50126	oboInOwl:hasDbXref	IMDRF:G04104	Unspecified	Pulley Device
NCI:C50128	oboInOwl:hasDbXref	IMDRF:G04105	Unspecified	Pump Device
NCI:C50129	oboInOwl:hasDbXref	IMDRF:G04036	Unspecified	Compressor Air Pump Device
NCI:C50130	oboInOwl:hasDbXref	IMDRF:G04108	Unspecified	Rail Device
NCI:C50101	oboInOwl:hasDbXref	IMDRF:G0405209	Unspecified	Pin Device
NCI:C50106	oboInOwl:hasDbXref	IMDRF:G04097	Unspecified	Plate Device
NCI:C50108	oboInOwl:hasDbXref	IMDRF:G04098	Unspecified	Plug Device
NCI:C50109	oboInOwl:hasDbXref	IMDRF:G03010	Unspecified	Pointer Device
NCI:C50153	oboInOwl:hasDbXref	IMDRF:G04112	Unspecified	Rod Device
NCI:C50154	oboInOwl:hasDbXref	IMDRF:G06006	Unspecified	Safety Interlock Device
NCI:C50156	oboInOwl:hasDbXref	IMDRF:G03011	Unspecified	Scale Device
NCI:C50158	oboInOwl:hasDbXref	IMDRF:G02032	Unspecified	Scanner Device
NCI:C50160	oboInOwl:hasDbXref	IMDRF:G0201402	Unspecified	Screen Device
NCI:C50161	oboInOwl:hasDbXref	IMDRF:G0405213	Unspecified	Screw Device
NCI:C50163	oboInOwl:hasDbXref	IMDRF:G04113	Unspecified	Seal Device
NCI:C50166	oboInOwl:hasDbXref	IMDRF:G03012	Unspecified	Sensor Device
NCI:C50167	oboInOwl:hasDbXref	IMDRF:G0301204	Unspecified	Pressure Sensor Device
NCI:C50168	oboInOwl:hasDbXref	IMDRF:G0301202	Unspecified	Oxygen Sensor Device
NCI:C50171	oboInOwl:hasDbXref	IMDRF:G06005	Unspecified	Shield Device
NCI:C50132	oboInOwl:hasDbXref	IMDRF:G02011	Unspecified	Reader Device
NCI:C50133	oboInOwl:hasDbXref	IMDRF:G02030	Unspecified	Receiver Device
NCI:C50137	oboInOwl:hasDbXref	IMDRF:G04109	Unspecified	Regulator Device
NCI:C50138	oboInOwl:hasDbXref	IMDRF:G0203402	Unspecified	Relay Device
NCI:C50140	oboInOwl:hasDbXref	IMDRF:G04110	Unspecified	Reservoir Device
NCI:C50141	oboInOwl:hasDbXref	IMDRF:G0201204	Unspecified	Resistor Device
NCI:C50144	oboInOwl:hasDbXref	IMDRF:G0405211	Unspecified	Retainer Device
NCI:C50148	oboInOwl:hasDbXref	IMDRF:G04111	Unspecified	Ring Device
NCI:C50151	oboInOwl:hasDbXref	IMDRF:G0405212	Unspecified	Rivet Device
NCI:C50199	oboInOwl:hasDbXref	IMDRF:G02034	Unspecified	Switch Device
NCI:C50175	oboInOwl:hasDbXref	IMDRF:G04142	Unspecified	Shutter Device
NCI:C50178	oboInOwl:hasDbXref	IMDRF:G04116	Unspecified	Slide Device
NCI:C50180	oboInOwl:hasDbXref	IMDRF:G04117	Unspecified	Socket Device
NCI:C50181	oboInOwl:hasDbXref	IMDRF:G0201205	Unspecified	Solenoid Device
NCI:C50182	oboInOwl:hasDbXref	IMDRF:G04118	Unspecified	Spacer Device
NCI:C50184	oboInOwl:hasDbXref	IMDRF:G02033	Unspecified	Speaker Device
NCI:C50187	oboInOwl:hasDbXref	IMDRF:G04119	Unspecified	Spring Device
NCI:C50189	oboInOwl:hasDbXref	IMDRF:G04120	Unspecified	Stand Device
NCI:C50190	oboInOwl:hasDbXref	IMDRF:G04122	Unspecified	Stent Device
NCI:C50192	oboInOwl:hasDbXref	IMDRF:G04123	Unspecified	Stopcock Device
NCI:C50193	oboInOwl:hasDbXref	IMDRF:G04125	Unspecified	Strain Relief Device
NCI:C50195	oboInOwl:hasDbXref	IMDRF:G04126	Unspecified	Stylet Device
NCI:C39594	oboInOwl:hasDbXref	IMDRF:E1714	Unspecified	Skin Rash
NCI:C50472	oboInOwl:hasDbXref	IMDRF:E2001	Unspecified	Bone Shedding Debris
NCI:C50473	oboInOwl:hasDbXref	IMDRF:E1005	Unspecified	Bowel Burn
NCI:C50474	oboInOwl:hasDbXref	IMDRF:E0715	Unspecified	Bradypnea
NCI:C50476	oboInOwl:hasDbXref	IMDRF:E1705	Unspecified	Burning Sensation
NCI:C50478	oboInOwl:hasDbXref	IMDRF:E2303	Unspecified	Capsular Contracture
NCI:C50479	oboInOwl:hasDbXref	IMDRF:E0602	Unspecified	Cardiac Arrest
NCI:C50480	oboInOwl:hasDbXref	IMDRF:E0603	Unspecified	Cardiac Enzyme Elevation
NCI:C50481	oboInOwl:hasDbXref	IMDRF:E0605	Unspecified	Cardiac Tamponade
NCI:C50482	oboInOwl:hasDbXref	IMDRF:E233601	Unspecified	Cardiogenic Shock
NCI:C50484	oboInOwl:hasDbXref	IMDRF:E1503	Unspecified	Cephalohematoma
NCI:C50487	oboInOwl:hasDbXref	IMDRF:E0106	Unspecified	Cerebrospinal Fluid Leakage
NCI:C50488	oboInOwl:hasDbXref	IMDRF:E1404	Unspecified	Cervical Change
NCI:C50489	oboInOwl:hasDbXref	IMDRF:E0202	Unspecified	Change in Emotional State
NCI:C50490	oboInOwl:hasDbXref	IMDRF:E0803	Unspecified	Chemosis
NCI:C50492	oboInOwl:hasDbXref	IMDRF:E1607	Unspecified	Chewing Difficulty
NCI:C50493	oboInOwl:hasDbXref	IMDRF:E1518	Unspecified	Child Intoxication With Breast Implant Material Ingredients
NCI:C50450	oboInOwl:hasDbXref	IMDRF:E082901	Unspecified	Acanthamoeba Keratitis
NCI:C50451	oboInOwl:hasDbXref	IMDRF:E1003	Unspecified	Achalasia
NCI:C50452	oboInOwl:hasDbXref	IMDRF:E0901	Unspecified	Acoustic Shock
NCI:C50453	oboInOwl:hasDbXref	IMDRF:E0902	Unspecified	Acoustic Trauma
NCI:C50455	oboInOwl:hasDbXref	IMDRF:E050301	Unspecified	Air Embolism
NCI:C50456	oboInOwl:hasDbXref	IMDRF:E0702	Unspecified	Airway Obstruction
NCI:C50457	oboInOwl:hasDbXref	IMDRF:E0107	Unspecified	Alteration Of Cognitive Function
NCI:C50458	oboInOwl:hasDbXref	IMDRF:E2302	Unspecified	Ambulation Difficulty
NCI:C50459	oboInOwl:hasDbXref	IMDRF:E1502	Unspecified	Amnionitis
NCI:C50460	oboInOwl:hasDbXref	IMDRF:E040201	Unspecified	Anaphylactic Shock
NCI:C50462	oboInOwl:hasDbXref	IMDRF:E062201	Unspecified	Aortic Valve Stenosis
NCI:C50464	oboInOwl:hasDbXref	IMDRF:E1601	Unspecified	Arthralgia
NCI:C50466	oboInOwl:hasDbXref	IMDRF:E060102	Unspecified	Atrial Fibrillation
NCI:C50469	oboInOwl:hasDbXref	IMDRF:E0840	Unspecified	Vitreous Hemorrhage
NCI:C50494	oboInOwl:hasDbXref	IMDRF:E0710	Unspecified	Choking
NCI:C50496	oboInOwl:hasDbXref	IMDRF:E010901	Unspecified	Clonic Convulsion
NCI:C50403	oboInOwl:hasDbXref	IMDRF:E2310	Unspecified	Diaphoretic
NCI:C50430	oboInOwl:hasDbXref	IMDRF:E0750	Unspecified	Ventilator-Dependent
NCI:C50432	oboInOwl:hasDbXref	IMDRF:F13	Unspecified	Misdiagnosis
NCI:C50435	oboInOwl:hasDbXref	IMDRF:E1723	Unspecified	Skin Wrinkling
NCI:C50438	oboInOwl:hasDbXref	IMDRF:E0118	Unspecified	Intracranial Hemorrhage
NCI:C50440	oboInOwl:hasDbXref	IMDRF:E0102	Unspecified	Brain Injury
NCI:C50443	oboInOwl:hasDbXref	IMDRF:E2006	Unspecified	Erosion
NCI:C50444	oboInOwl:hasDbXref	IMDRF:E2316	Unspecified	Foreign Body Reaction
NCI:C50445	oboInOwl:hasDbXref	IMDRF:E013402	Unspecified	Hypoesthesia
NCI:C50446	oboInOwl:hasDbXref	IMDRF:E2009	Unspecified	Laceration
NCI:C50447	oboInOwl:hasDbXref	IMDRF:E2201	Unspecified	Abnormal Blood Gas Measurement
NCI:C50449	oboInOwl:hasDbXref	IMDRF:E1701	Unspecified	Abrasion
NCI:C50410	oboInOwl:hasDbXref	IMDRF:E040202	Unspecified	Anaphylactoid
NCI:C50412	oboInOwl:hasDbXref	IMDRF:E0204	Unspecified	Lethargic
NCI:C50416	oboInOwl:hasDbXref	IMDRF:E1510	Unspecified	Apgar Score Decreased or Low
NCI:C50417	oboInOwl:hasDbXref	IMDRF:E2108	Unspecified	Failure To Anastomose
NCI:C50419	oboInOwl:hasDbXref	IMDRF:E040203	Unspecified	Local Reaction
NCI:C50422	oboInOwl:hasDbXref	IMDRF:F1909	Unspecified	Surgical Procedure Delayed
NCI:C50428	oboInOwl:hasDbXref	IMDRF:F1004	Unspecified	Underdose
NCI:C50429	oboInOwl:hasDbXref	IMDRF:F1003	Unspecified	Missed Dose
NCI:C50593	oboInOwl:hasDbXref	IMDRF:E0825	Unspecified	Hypopyon
NCI:C50594	oboInOwl:hasDbXref	IMDRF:E0725	Unspecified	Hypoventilation
NCI:C50595	oboInOwl:hasDbXref	IMDRF:E0305	Unspecified	Hypovolemia
NCI:C50596	oboInOwl:hasDbXref	IMDRF:E233603	Unspecified	Hypovolemic Shock
NCI:C50599	oboInOwl:hasDbXref	IMDRF:E060107	Unspecified	Idioventricular Rhythm
NCI:C50572	oboInOwl:hasDbXref	IMDRF:E0821	Unspecified	Foreign Body Sensation
NCI:C50575	oboInOwl:hasDbXref	IMDRF:E2318	Unspecified	Alopecia
NCI:C50576	oboInOwl:hasDbXref	IMDRF:E0903	Unspecified	Hearing Impairment
NCI:C50579	oboInOwl:hasDbXref	IMDRF:E0505	Unspecified	Hematoma
NCI:C50582	oboInOwl:hasDbXref	IMDRF:E0722	Unspecified	Hemothorax
NCI:C50584	oboInOwl:hasDbXref	IMDRF:E2202	Unspecified	High Blood Oxygen Saturation
NCI:C50585	oboInOwl:hasDbXref	IMDRF:E0507	Unspecified	High Pulmonary Arterial Wedge Pressure
NCI:C50587	oboInOwl:hasDbXref	IMDRF:E0842	Unspecified	Hyalitis
NCI:C50588	oboInOwl:hasDbXref	IMDRF:E2322	Unspecified	Hyperemia
NCI:C50589	oboInOwl:hasDbXref	IMDRF:E230102	Unspecified	Hyperthermia
NCI:C50590	oboInOwl:hasDbXref	IMDRF:E0724	Unspecified	Hyperventilation
NCI:C50591	oboInOwl:hasDbXref	IMDRF:E0304	Unspecified	Hypervolemia
NCI:C50592	oboInOwl:hasDbXref	IMDRF:E0824	Unspecified	Hyphema
NCI:C50510	oboInOwl:hasDbXref	IMDRF:E0809	Unspecified	Corneal Infiltration
NCI:C50511	oboInOwl:hasDbXref	IMDRF:E0812	Unspecified	Corneal Scar
NCI:C50513	oboInOwl:hasDbXref	IMDRF:E0813	Unspecified	Corneal Touch
NCI:C50515	oboInOwl:hasDbXref	IMDRF:E0814	Unspecified	Corneal Ulcer
NCI:C50517	oboInOwl:hasDbXref	IMDRF:E0608	Unspecified	Cusp Tear
NCI:C50520	oboInOwl:hasDbXref	IMDRF:E1802	Unspecified	Cyst Formation
NCI:C50522	oboInOwl:hasDbXref	IMDRF:E1519	Unspecified	Damage of Vaginal Mucosa
NCI:C50523	oboInOwl:hasDbXref	IMDRF:E230103	Unspecified	Decreased Core Body Temperature
NCI:C50524	oboInOwl:hasDbXref	IMDRF:E0719	Unspecified	Decreased Forced Expiratory Volume
NCI:C50525	oboInOwl:hasDbXref	IMDRF:E0713	Unspecified	Decreased Peak Expiratory Flowrate
NCI:C50526	oboInOwl:hasDbXref	IMDRF:F0101	Unspecified	Decreased Therapeutic Response
NCI:C50527	oboInOwl:hasDbXref	IMDRF:E2329	Unspecified	Dehiscence
NCI:C50529	oboInOwl:hasDbXref	IMDRF:E1625	Unspecified	Delayed Union Fracture
NCI:C50500	oboInOwl:hasDbXref	IMDRF:E150101	Unspecified	Complete Abortion
NCI:C50502	oboInOwl:hasDbXref	IMDRF:E0108	Unspecified	Concussion
NCI:C50504	oboInOwl:hasDbXref	IMDRF:E0831	Unspecified	Contact Lens Overwear Syndrome
NCI:C50505	oboInOwl:hasDbXref	IMDRF:E2105	Unspecified	Cross-Patient Exposure to Body Fluids
NCI:C50506	oboInOwl:hasDbXref	IMDRF:E081902	Unspecified	Corneal Burn
NCI:C50507	oboInOwl:hasDbXref	IMDRF:E0806	Unspecified	Corneal Decompensation
NCI:C50508	oboInOwl:hasDbXref	IMDRF:E0807	Unspecified	Corneal Edema
NCI:C50509	oboInOwl:hasDbXref	IMDRF:E0805	Unspecified	Corneal Haze
NCI:C50550	oboInOwl:hasDbXref	IMDRF:E1010	Unspecified	Eructation
NCI:C50552	oboInOwl:hasDbXref	IMDRF:E0817	Unspecified	Excessive Tearing
NCI:C50554	oboInOwl:hasDbXref	IMDRF:A010401	Unspecified	Expulsion
NCI:C50556	oboInOwl:hasDbXref	IMDRF:E231201	Unspecified	Extreme Exhaustion
NCI:C50558	oboInOwl:hasDbXref	IMDRF:E2007	Unspecified	Fall
NCI:C50559	oboInOwl:hasDbXref	IMDRF:E1608	Unspecified	Fasciitis
NCI:C50560	oboInOwl:hasDbXref	IMDRF:E1203	Unspecified	Feeding Problem
NCI:C50563	oboInOwl:hasDbXref	IMDRF:E1507	Unspecified	Fetal Distress
NCI:C50564	oboInOwl:hasDbXref	IMDRF:E1508	Unspecified	Fetal Hypoxia
NCI:C50566	oboInOwl:hasDbXref	IMDRF:E1609	Unspecified	Fibromyositis
NCI:C50568	oboInOwl:hasDbXref	IMDRF:E083801	Unspecified	Flasher
NCI:C50569	oboInOwl:hasDbXref	IMDRF:E1011	Unspecified	Flatus
NCI:C50530	oboInOwl:hasDbXref	IMDRF:E120501	Unspecified	Diabetic Ketoacidosis
NCI:C50533	oboInOwl:hasDbXref	IMDRF:E0609	Unspecified	Diminished Pulse
NCI:C50535	oboInOwl:hasDbXref	IMDRF:E2311	Unspecified	Discomfort
NCI:C50536	oboInOwl:hasDbXref	IMDRF:E2308	Unspecified	Disfigurement
NCI:C50539	oboInOwl:hasDbXref	IMDRF:E012201	Unspecified	Dyskinesia
NCI:C50541	oboInOwl:hasDbXref	IMDRF:E2104	Unspecified	Electric Shock
NCI:C50543	oboInOwl:hasDbXref	IMDRF:E0618	Unspecified	Electrocardiographic Change
NCI:C50545	oboInOwl:hasDbXref	IMDRF:E1202	Unspecified	Electrolyte Imbalance
NCI:C50548	oboInOwl:hasDbXref	IMDRF:E2011	Unspecified	Physical Entrapment
NCI:C50549	oboInOwl:hasDbXref	IMDRF:E0808	Unspecified	Epithelial Microcyst
NCI:C50231	oboInOwl:hasDbXref	IMDRF:G02039	Unspecified	Transmitter Device
NCI:C50236	oboInOwl:hasDbXref	IMDRF:G04134	Unspecified	Tube Device
NCI:C50237	oboInOwl:hasDbXref	IMDRF:G0413401	Unspecified	Capillary Tube Device
NCI:C50243	oboInOwl:hasDbXref	IMDRF:G04135	Unspecified	Valve Device
NCI:C50244	oboInOwl:hasDbXref	IMDRF:G0413501	Unspecified	Control Valve Device
NCI:C50211	oboInOwl:hasDbXref	IMDRF:G02035	Unspecified	Telemetry Equipment Device
NCI:C50215	oboInOwl:hasDbXref	IMDRF:G02036	Unspecified	Temperature Compensator Device
NCI:C50221	oboInOwl:hasDbXref	IMDRF:G02037	Unspecified	Thermostat Device
NCI:C50223	oboInOwl:hasDbXref	IMDRF:G03013	Unspecified	Timer Device
NCI:C50226	oboInOwl:hasDbXref	IMDRF:G0201206	Unspecified	Transducer Device
NCI:C50227	oboInOwl:hasDbXref	IMDRF:G02038	Unspecified	Transformer Device
NCI:C50275	oboInOwl:hasDbXref	IMDRF:G04063	Unspecified	Handpiece Device
NCI:C50279	oboInOwl:hasDbXref	IMDRF:G04069	Unspecified	Hose Device
NCI:C50282	oboInOwl:hasDbXref	IMDRF:G02025	Unspecified	Lead Device
NCI:C50286	oboInOwl:hasDbXref	IMDRF:G06004	Unspecified	Locking Mechanism Device
NCI:C50290	oboInOwl:hasDbXref	IMDRF:G04092	Unspecified	Needle Device
NCI:C50291	oboInOwl:hasDbXref	IMDRF:G04093	Unspecified	Nozzle Device
NCI:C50295	oboInOwl:hasDbXref	IMDRF:G0403401	Unspecified	Connector Pin Device
NCI:C50257	oboInOwl:hasDbXref	IMDRF:G06007	Unspecified	Safety Valve Device
NCI:C50260	oboInOwl:hasDbXref	IMDRF:G0413502	Unspecified	Luer Valve Device
NCI:C50262	oboInOwl:hasDbXref	IMDRF:G04136	Unspecified	Vaporizer Device
NCI:C50265	oboInOwl:hasDbXref	IMDRF:G04137	Unspecified	Vibrator Device
NCI:C50267	oboInOwl:hasDbXref	IMDRF:G04138	Unspecified	Washer Device
NCI:C50268	oboInOwl:hasDbXref	IMDRF:G04141	Unspecified	Window Device
NCI:C50271	oboInOwl:hasDbXref	IMDRF:G04062	Unspecified	Guidewire Device
NCI:C50272	oboInOwl:hasDbXref	IMDRF:G0201503	Unspecified	Wiring Harness Device
NCI:C50296	oboInOwl:hasDbXref	IMDRF:G03009	Unspecified	Pipette Device
NCI:C50297	oboInOwl:hasDbXref	IMDRF:G04099	Unspecified	Plunger Device
NCI:C50299	oboInOwl:hasDbXref	IMDRF:G02028	Unspecified	Transducer Pressure Probe Device
NCI:C25203	oboInOwl:hasDbXref	UBERON:0001467	Unspecified	Shoulder
NCI:C50200	oboInOwl:hasDbXref	IMDRF:G0203401	Unspecified	Power Switch Device
NCI:C50207	oboInOwl:hasDbXref	IMDRF:G04127	Unspecified	Syringe Device
NCI:C50208	oboInOwl:hasDbXref	IMDRF:G06003	Unspecified	Fail-Safe System Device
NCI:C50209	oboInOwl:hasDbXref	IMDRF:G0405216	Unspecified	Tape Device
NCI:C50354	oboInOwl:hasDbXref	IMDRF:G0301201	Unspecified	Bubble Detector Device
NCI:C50365	oboInOwl:hasDbXref	IMDRF:G0405215	Unspecified	Suture Device
NCI:C50371	oboInOwl:hasDbXref	IMDRF:G04128	Unspecified	Table Device
NCI:C50372	oboInOwl:hasDbXref	IMDRF:G01001	Unspecified	Absorber Device
NCI:C50330	oboInOwl:hasDbXref	IMDRF:G02031	Unspecified	Receiver Stimulator Unit Device
NCI:C50334	oboInOwl:hasDbXref	IMDRF:G0413503	Unspecified	One-Way Valve Device
NCI:C50337	oboInOwl:hasDbXref	IMDRF:G04121	Unspecified	Steering Wire Device
NCI:C50339	oboInOwl:hasDbXref	IMDRF:G04004	Unspecified	Air Eliminator Device
NCI:C50341	oboInOwl:hasDbXref	IMDRF:G04006	Unspecified	Applicator Device
NCI:C50343	oboInOwl:hasDbXref	IMDRF:G04019	Unspecified	Cannula Device
NCI:C50344	oboInOwl:hasDbXref	IMDRF:G04023	Unspecified	Catheter Device
NCI:C50345	oboInOwl:hasDbXref	IMDRF:G01002	Unspecified	Cautery Device
NCI:C50346	oboInOwl:hasDbXref	IMDRF:G02003	Unspecified	Battery Charger Device
NCI:C50347	oboInOwl:hasDbXref	IMDRF:G02006	Unspecified	Circuit Breaker Device
NCI:C50312	oboInOwl:hasDbXref	IMDRF:G04072	Unspecified	Hydraulic System Device
NCI:C50317	oboInOwl:hasDbXref	IMDRF:G04007	Unspecified	Automatic Injection System Device
NCI:C50319	oboInOwl:hasDbXref	IMDRF:G02009	Unspecified	Cooling Module Device
NCI:C50322	oboInOwl:hasDbXref	IMDRF:G01006	Unspecified	Test Strip Device
NCI:C50324	oboInOwl:hasDbXref	IMDRF:G04129	Unspecified	Tip Device
NCI:C50327	oboInOwl:hasDbXref	IMDRF:G04133	Unspecified	Trocar Device
NCI:C25389	oboInOwl:hasDbXref	UBERON:0001443	Unspecified	Chest
NCI:C50301	oboInOwl:hasDbXref	IMDRF:G0410801	Unspecified	Side Rail Device
NCI:C50304	oboInOwl:hasDbXref	IMDRF:G0301206	Unspecified	Temperature Sensor Device
NCI:C50307	oboInOwl:hasDbXref	IMDRF:G0405214	Unspecified	Staple Device
NCI:C50308	oboInOwl:hasDbXref	IMDRF:G06002	Unspecified	Emergency Stop Button Device
NCI:C4731	oboInOwl:hasDbXref	IMDRF:E0126	Unspecified	Neuropathy
NCI:C4786	oboInOwl:hasDbXref	IMDRF:E010702	Unspecified	Dementia
NCI:C4872	oboInOwl:hasDbXref	IMDRF:E180101	Unspecified	Breast Carcinoma
NCI:C4974	oboInOwl:hasDbXref	IMDRF:E0124	Unspecified	Nervous System Injury
NCI:C4909	oboInOwl:hasDbXref	IMDRF:E0103	Unspecified	Cerebral Edema
NCI:C171997	oboInOwl:hasDbXref	IMDRF:G04074	Unspecified	Inserter Device
NCI:C171998	oboInOwl:hasDbXref	IMDRF:F0801	Unspecified	Intensive Care Stay Required
NCI:C171999	oboInOwl:hasDbXref	IMDRF:E1613	Unspecified	Intervertebral Disc Compression or Protrusion
NCI:C171982	oboInOwl:hasDbXref	IMDRF:E1013	Unspecified	Gastroesophageal Burn
NCI:C171980	oboInOwl:hasDbXref	IMDRF:E050302	Unspecified	Foreign Body Embolism
NCI:C171981	oboInOwl:hasDbXref	IMDRF:G04057	Unspecified	Gas Exchanger Device
NCI:C171979	oboInOwl:hasDbXref	IMDRF:G04132	Unspecified	Fluid/BubbleTrap
NCI:C171975	oboInOwl:hasDbXref	IMDRF:E2106	Unspecified	External Prosthetic Device Pain
NCI:C171977	oboInOwl:hasDbXref	IMDRF:F09	Unspecified	Fetal Harm
NCI:C171978	oboInOwl:hasDbXref	IMDRF:G0405205	Unspecified	Fixation Wire
NCI:C171993	oboInOwl:hasDbXref	IMDRF:A0513	Unspecified	Inadequate Device Lubrication
NCI:C171994	oboInOwl:hasDbXref	IMDRF:F10	Unspecified	Inadequate/Inappropriate Treatment or Diagnostic Exposure due to Device
NCI:C171995	oboInOwl:hasDbXref	IMDRF:E1303	Unspecified	Increased Intra-Peritoneal Volume
